Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAH,CAT,CB,CBOE,CBRE,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CPRI,CSCO,CTAS,CTL,CTSH,CTXS,CVX,GOOG,GOOGL,KMX,KO,LNT,MMM,MO,SCHW,T,XEC
2018-01-24,72.29,53.4,120.6,168.7,95.52,100.45,232.95,59.65,155.19,197.78,91.56,39.87,115.97,250.52,116.9,52.69,63.52,10.3,42.08,179.37,61.09,39.03,91.33,62.39,66.02,108.61,272.28,61.7,96.0,83.86,125.01,54.97,10.67,12.71,75.85,178.46,170.18,136.28,1357.51,273.14,161.54,247.15,135.4,64.33,45.24,162.64,89.44,91.42,119.49,29.95,78.8,69.16,161.11,239.61,115.47,80.25,96.47,793.36,318.96,30.81,68.68,72.77,232.72,,346.5,54.9,1955.24,31.71,556.26,38.15,60.0,93.13,,27.91,54.9,116.25,75.08,69.19,159.74,148.6,132.45,45.21,66.27,45.38,73.36,105.04,67.19,39.15,44.08,47.55,91.93,376.18,220.89,73.42,73.05,134.69,90.07,41.22,146.98,329.53,41.52,55.51,25.93,101.21,27.25,43.99,67.27,39.81,161.55,14.25,76.46,92.18,120.17,1164.24,1171.29,70.95,44.81,37.23,231.33,63.64,53.68,32.88,121.06
2018-01-25,72.56,51.71,120.53,165.69,98.04,100.21,236.32,61.1,155.37,197.51,88.33,39.92,115.75,244.11,116.87,53.64,64.65,10.61,42.55,179.76,61.54,39.19,90.81,62.9,66.87,112.96,273.56,59.2,96.82,83.64,124.95,53.89,10.67,12.41,75.93,177.94,163.4,137.43,1377.95,276.76,159.93,245.55,136.1,64.9,44.61,165.68,89.44,90.39,119.82,29.94,79.43,69.9,159.59,230.68,116.33,81.0,96.85,786.3,326.98,30.81,69.57,72.27,236.34,,353.74,54.03,1949.67,30.33,544.74,38.51,59.77,93.33,,28.26,54.44,115.72,75.07,68.54,160.72,148.44,134.01,45.81,65.89,44.86,73.68,107.17,67.54,37.99,43.42,47.77,92.27,375.14,221.77,73.4,73.54,138.37,89.28,40.41,146.21,333.97,42.22,55.33,26.16,100.25,26.77,44.33,67.04,39.55,163.11,14.57,75.97,92.39,119.49,1170.37,1182.14,71.54,44.82,37.73,235.69,62.17,52.51,33.26,117.18
2018-01-26,73.51,51.73,123.24,166.08,111.54,101.28,238.89,61.3,157.07,201.3,90.12,40.57,117.38,252.79,117.78,53.81,63.77,10.82,43.3,179.57,61.43,39.04,91.25,67.54,67.62,110.55,283.97,61.55,96.63,84.63,128.09,55.2,10.67,12.95,77.02,183.49,169.74,139.52,1402.05,283.5,163.96,252.23,139.92,65.33,45.2,161.73,90.94,92.34,119.35,30.3,79.54,71.57,159.51,233.95,116.39,81.39,96.79,796.95,327.09,30.92,70.76,73.77,240.17,,367.91,54.91,1950.48,30.74,555.44,37.44,60.46,94.34,,28.42,55.31,116.0,75.68,69.44,158.53,149.39,133.87,46.21,66.72,45.8,73.99,106.24,68.08,39.61,43.68,47.55,92.46,377.0,226.11,73.67,69.97,135.06,90.33,41.04,147.14,330.23,42.02,55.4,26.23,100.87,26.98,44.21,68.14,40.17,164.28,14.93,76.44,93.08,119.98,1175.84,1187.56,72.42,45.47,37.65,241.55,63.16,52.6,33.59,116.72
2018-01-29,73.22,51.35,122.5,162.64,110.73,100.9,236.65,61.19,155.76,198.23,90.06,40.12,115.87,247.64,116.38,52.83,62.98,10.9,42.61,179.93,61.03,38.43,90.16,66.85,67.25,107.91,276.77,62.45,94.24,84.94,126.79,53.47,10.67,13.32,76.43,185.36,167.48,138.75,1417.68,277.99,162.75,251.08,138.82,64.35,43.85,158.7,90.35,92.74,117.5,29.73,78.92,71.5,157.78,228.98,114.13,80.24,96.57,786.71,324.8,30.99,70.55,72.58,238.85,,358.48,54.9,1929.23,29.48,543.72,36.96,60.63,93.75,,28.33,54.98,114.46,75.56,69.69,154.28,147.78,132.0,46.34,66.99,44.56,74.11,105.99,68.21,39.58,43.49,47.37,92.06,374.5,223.79,72.8,70.19,133.47,89.71,40.26,145.52,332.33,41.37,55.63,25.56,100.58,26.23,43.85,67.2,40.45,162.54,14.77,76.16,92.08,117.5,1175.58,1186.48,72.36,44.69,37.0,239.1,62.1,52.38,33.09,115.65
2018-01-30,71.71,51.26,118.89,161.68,104.91,98.38,235.06,60.35,154.32,196.9,87.92,39.54,115.92,245.78,115.02,53.02,63.4,10.72,42.15,177.12,60.17,37.97,88.02,66.43,66.56,107.61,270.08,61.23,94.63,83.72,122.36,51.59,10.67,12.87,75.51,179.06,162.35,139.54,1437.82,275.23,161.68,237.82,138.24,64.13,41.9,160.25,90.76,92.48,118.67,29.4,79.02,70.67,156.49,224.8,112.84,79.64,95.89,776.67,321.84,30.61,70.26,72.29,237.46,,352.59,54.11,1921.53,29.91,532.24,36.9,60.18,93.37,,28.03,54.88,112.65,74.3,68.43,155.4,146.76,130.23,45.66,66.85,43.98,73.31,104.76,68.84,39.48,42.95,47.54,90.74,376.57,207.79,72.61,71.03,134.23,89.34,40.6,145.41,322.08,41.58,54.35,25.64,99.49,25.87,43.34,66.92,39.88,162.37,14.59,75.78,91.11,114.53,1163.69,1177.37,71.82,44.42,36.99,234.93,62.09,51.56,33.25,111.41
2018-01-31,72.14,52.94,116.61,162.13,101.59,95.7,235.0,60.08,155.28,199.76,88.24,39.97,118.63,247.78,115.62,53.54,63.8,10.79,41.97,173.17,60.71,38.79,87.42,65.46,66.99,107.83,262.0,62.69,94.94,84.38,119.32,51.83,10.67,13.74,75.26,174.17,159.22,141.99,1450.89,275.82,161.65,242.13,139.01,64.48,42.18,160.32,90.97,92.73,122.4,29.54,79.42,73.16,159.8,231.37,117.99,79.7,96.56,765.44,337.71,30.72,70.53,69.23,236.91,,347.81,54.11,1912.05,30.18,531.78,37.6,58.9,93.36,,27.96,54.44,116.69,74.16,66.5,154.47,149.72,131.3,45.69,66.68,44.86,73.12,103.19,68.61,39.9,42.9,47.3,87.42,377.25,208.25,73.09,70.62,134.16,89.77,40.78,145.55,324.76,41.98,53.62,25.97,99.96,25.54,43.48,66.0,39.21,164.94,14.59,76.0,91.18,114.64,1169.94,1182.22,71.37,44.59,37.45,233.95,62.55,51.7,33.26,109.33
2018-02-01,71.55,52.52,116.91,162.47,105.32,95.33,253.13,60.1,155.05,199.38,88.02,39.52,115.55,248.22,115.57,52.19,62.93,10.75,42.68,171.51,60.95,37.83,88.92,66.29,67.56,105.52,255.57,61.12,94.89,83.46,118.09,51.49,10.67,13.25,76.85,173.71,161.47,141.37,1390.0,275.0,163.4,238.3,141.27,64.49,42.01,158.81,91.02,93.84,118.17,29.65,78.84,72.39,153.9,222.75,115.75,78.42,97.15,764.38,340.16,31.2,68.5,69.27,235.53,,346.0,54.88,1903.69,30.47,534.99,37.67,59.09,93.13,,27.63,54.56,112.43,74.85,63.97,153.95,149.08,133.42,45.81,66.22,42.23,74.79,101.9,67.77,39.08,43.75,46.95,87.92,371.18,204.91,73.35,69.75,132.87,91.48,40.17,150.7,314.72,41.43,53.37,25.55,100.7,25.4,43.69,65.93,39.36,161.74,14.71,75.53,91.83,114.84,1167.7,1181.59,70.81,44.46,36.82,231.56,62.19,53.22,34.78,110.51
2018-02-02,70.0,50.78,113.56,155.42,104.26,92.19,248.2,59.62,151.61,195.64,85.58,38.56,113.77,241.27,111.64,51.89,62.84,10.38,42.33,165.72,59.87,37.6,87.86,65.7,65.72,101.95,257.38,61.57,94.14,80.21,116.15,48.98,10.67,12.45,76.2,175.07,158.09,139.6,1429.95,273.48,160.29,233.66,140.4,62.41,40.25,155.05,89.48,92.29,117.13,28.66,78.08,70.49,153.76,219.67,113.13,77.83,93.92,750.58,332.51,30.68,67.13,67.51,231.23,,343.83,53.76,1859.1,29.31,519.02,36.79,59.73,91.77,,27.39,52.7,112.57,73.08,62.49,149.45,146.94,131.55,44.11,65.14,41.1,74.22,100.26,65.89,37.52,43.02,44.86,87.74,387.5,204.36,72.6,68.9,123.96,89.53,39.42,150.89,311.64,40.79,51.88,25.39,97.67,24.42,41.65,65.27,38.64,158.45,14.53,73.8,90.62,108.45,1111.9,1119.2,68.75,43.78,36.66,228.98,61.72,51.7,33.81,108.12
2018-02-05,67.02,48.59,109.51,151.53,99.14,88.24,239.37,56.76,146.71,190.27,82.01,37.79,109.45,230.52,109.18,51.19,61.66,9.9,41.02,158.51,57.58,36.78,84.26,63.49,62.81,101.6,242.4,59.84,91.34,77.52,112.72,46.69,10.67,11.57,72.89,163.59,151.38,136.55,1390.0,265.37,156.02,225.13,137.22,59.44,38.48,148.86,86.7,89.28,113.13,26.11,75.98,67.09,149.12,212.78,109.46,75.53,89.38,731.59,313.42,29.05,64.16,64.46,219.24,,328.31,51.9,1825.93,27.74,496.91,35.86,57.36,87.75,,26.4,50.65,108.23,69.52,59.6,143.36,141.29,127.53,41.78,63.36,39.29,72.16,96.04,62.93,35.91,40.83,45.91,86.34,372.57,196.32,69.76,66.4,120.25,85.53,37.59,146.01,300.3,40.09,49.69,24.8,93.27,23.34,41.3,64.05,36.61,153.2,13.76,71.43,87.55,103.0,1055.8,1062.39,64.82,42.06,36.01,216.15,58.73,49.71,32.53,105.15
2018-02-06,67.25,49.98,111.84,157.87,100.67,87.89,232.11,56.89,149.48,194.47,85.03,39.09,108.38,233.12,112.62,50.1,60.21,9.88,40.74,161.71,57.23,36.74,84.56,62.66,63.67,103.91,241.45,60.27,92.85,78.5,114.91,48.56,10.67,11.65,73.69,165.37,151.54,134.75,1442.84,272.38,157.1,229.41,136.81,60.17,38.66,152.56,86.85,90.71,111.86,24.89,74.76,68.79,150.28,224.24,109.87,76.06,91.49,745.07,324.88,29.96,65.29,66.62,221.87,,332.86,52.96,1858.66,27.59,506.62,36.27,57.3,87.99,,26.72,52.4,108.78,70.99,60.62,148.42,139.88,114.25,42.53,64.5,39.58,71.6,98.51,63.51,36.7,41.69,46.35,86.76,369.75,197.5,69.01,66.97,123.69,87.46,38.04,149.51,304.33,39.55,51.83,24.26,94.66,23.85,42.16,65.44,37.92,153.1,13.98,72.02,87.6,107.17,1080.6,1084.43,65.32,41.85,35.34,218.2,59.17,51.23,32.71,105.69
2018-02-07,66.86,50.19,109.58,154.49,102.86,90.46,239.02,56.7,149.92,192.34,81.97,39.27,108.97,238.22,110.54,50.28,59.78,9.79,40.73,163.68,57.43,36.36,84.56,63.34,64.48,103.03,234.33,61.26,93.11,78.35,117.15,47.06,10.67,11.6,73.15,166.14,151.11,134.58,1416.78,281.62,155.03,232.93,137.42,60.56,37.18,150.65,86.57,91.78,112.26,24.71,75.19,68.55,148.43,221.44,110.39,75.1,90.94,728.33,331.76,30.0,64.19,67.53,216.41,,326.89,52.81,1882.68,27.2,503.82,38.63,58.93,88.74,,26.32,53.22,108.8,71.15,60.34,146.46,141.45,111.94,42.54,64.36,38.57,66.87,97.2,63.0,37.12,41.91,45.86,88.48,363.55,195.35,69.04,66.75,121.03,88.23,38.5,151.67,272.21,39.55,52.19,24.29,94.35,22.65,41.84,66.11,38.08,153.34,13.98,74.58,86.1,105.44,1048.58,1055.41,65.4,41.75,35.33,217.79,59.4,50.43,32.8,103.2
2018-02-08,63.91,47.46,109.28,150.24,98.21,87.9,229.5,54.38,145.44,185.16,79.4,38.49,103.87,232.28,104.81,49.72,59.36,9.39,39.62,157.74,55.35,35.43,81.38,61.7,62.49,101.63,220.71,61.08,86.57,75.77,108.47,44.21,10.67,11.22,71.07,162.06,143.93,128.4,1350.5,264.52,148.84,225.24,133.02,58.17,35.47,145.49,82.81,87.45,108.13,24.07,75.64,64.97,145.3,214.15,106.53,73.27,85.82,718.57,315.71,28.55,61.26,65.19,206.19,,311.79,50.86,1806.06,25.96,482.16,37.76,58.99,87.87,,25.2,50.26,105.73,68.19,61.72,138.53,134.61,108.59,41.92,62.17,36.82,67.51,93.25,60.76,35.22,39.44,45.87,86.48,348.65,189.18,66.86,65.59,120.97,84.08,36.62,145.13,266.01,39.19,50.18,23.82,88.27,22.3,41.87,60.03,36.6,146.21,13.27,73.25,83.09,102.71,1001.52,1007.71,64.34,40.38,34.99,208.17,56.96,47.48,31.59,97.63
2018-02-09,65.8,47.23,108.79,152.07,100.76,85.63,229.38,55.25,148.66,187.99,80.6,38.62,106.92,232.35,105.94,52.39,60.61,9.52,40.34,156.36,57.19,36.48,84.1,62.22,64.13,104.09,229.37,61.73,87.37,76.91,108.6,46.47,10.67,11.31,71.31,162.38,145.23,130.79,1339.6,272.55,150.41,226.36,134.84,58.86,35.0,150.53,83.14,86.75,111.39,24.28,77.71,66.2,149.68,219.68,107.2,75.08,89.1,723.5,318.75,29.12,62.97,67.05,211.75,,316.78,51.61,1765.0,25.02,493.64,37.2,59.0,89.27,,25.92,50.9,108.81,69.91,61.8,141.59,138.57,104.65,41.9,62.46,37.68,67.59,95.6,60.85,35.37,40.24,47.02,85.4,349.43,193.68,68.57,66.36,121.96,86.37,36.99,148.75,255.46,40.14,50.83,24.42,88.87,22.92,42.71,59.8,37.31,149.55,13.09,74.35,84.29,103.8,1037.78,1046.27,64.49,40.41,36.2,210.33,56.94,48.67,32.02,97.63
2018-02-12,67.23,48.91,109.13,158.2,101.33,85.88,233.72,55.49,149.73,192.15,81.68,38.41,107.13,239.7,108.38,52.06,60.69,9.59,40.51,156.07,56.61,36.41,83.63,63.44,64.93,107.83,233.13,62.96,87.21,78.15,115.43,47.84,10.67,11.68,72.99,163.7,147.15,130.96,1386.23,284.54,153.74,227.39,136.85,59.85,35.83,152.04,84.74,89.57,112.37,24.46,77.02,67.43,148.87,227.99,111.22,75.06,92.0,730.2,329.26,29.88,63.65,66.66,213.46,,316.63,52.12,1790.0,25.35,497.3,36.86,59.43,90.91,,26.18,51.25,108.61,70.94,63.02,144.51,138.66,108.14,43.15,64.04,38.6,66.78,96.39,62.02,36.14,41.09,47.08,87.15,357.88,193.47,70.63,66.77,121.15,87.96,36.96,151.86,254.45,40.23,51.54,24.63,91.93,23.11,43.25,60.89,38.32,151.19,13.73,75.46,85.31,104.24,1051.94,1054.56,65.66,41.19,36.25,214.05,58.12,49.47,32.3,98.32
2018-02-13,67.14,49.68,105.88,159.78,101.27,93.87,233.99,55.71,151.55,193.48,81.0,38.48,107.3,238.29,109.79,52.23,61.42,9.64,40.96,152.47,56.44,36.42,84.4,64.17,64.49,104.79,233.73,63.8,88.56,78.05,113.97,47.89,10.39,11.78,73.41,164.7,147.82,131.04,1414.51,292.58,154.2,228.06,136.13,60.57,35.44,151.82,85.2,88.92,113.58,24.4,77.05,67.14,149.48,229.35,112.41,75.88,91.86,711.88,328.64,29.94,63.29,66.43,210.05,,316.99,52.31,1797.86,24.49,493.41,37.09,60.1,92.47,,26.11,50.61,109.6,71.33,60.85,146.11,139.15,109.64,44.14,64.02,37.9,67.82,96.5,62.02,36.66,41.49,47.09,88.63,355.68,195.35,70.31,66.87,121.7,88.47,37.36,151.89,251.33,40.39,51.5,24.67,92.05,23.0,43.57,62.38,38.92,152.82,14.1,76.12,85.39,103.61,1052.1,1054.14,63.39,41.4,36.4,216.08,58.37,49.67,32.51,97.23
2018-02-14,68.48,49.87,108.67,162.73,102.37,92.56,255.47,56.33,154.41,197.13,81.76,38.92,108.15,241.96,109.92,51.69,61.16,9.59,41.71,160.07,56.42,35.88,85.66,65.34,66.87,107.95,246.34,63.67,91.35,78.36,123.2,50.22,10.39,12.2,73.69,169.33,151.53,130.24,1451.05,302.12,157.7,229.59,136.86,61.85,35.91,153.56,85.65,90.8,113.3,25.09,76.87,68.74,149.03,231.03,113.6,75.46,93.48,720.84,330.26,30.72,64.66,68.72,214.49,,296.08,53.43,1818.41,24.94,511.08,37.44,61.49,94.26,,26.81,51.76,108.91,72.79,62.38,149.99,141.23,112.36,45.04,65.11,38.63,68.81,98.05,61.75,37.28,42.86,47.54,88.35,358.94,195.46,71.83,66.22,121.96,91.83,37.81,153.77,289.91,40.25,51.06,24.39,94.05,23.26,43.86,63.38,39.73,160.94,14.4,77.79,87.91,103.92,1069.7,1072.7,63.78,41.32,35.91,216.68,57.97,50.88,32.34,99.66
2018-02-15,70.75,50.46,108.43,168.19,104.02,93.71,261.04,57.51,155.63,202.97,82.01,40.21,110.84,232.86,113.52,53.19,62.45,9.82,42.08,158.0,56.25,36.87,86.07,66.16,67.4,110.74,252.77,63.11,90.86,80.61,122.71,52.18,10.04,12.19,74.81,173.17,150.85,130.95,1461.76,307.96,162.41,226.7,137.76,62.98,35.82,155.78,87.42,91.42,114.88,24.83,78.48,71.05,151.07,234.92,114.96,76.79,93.8,724.6,341.38,30.92,65.06,69.48,216.99,,299.38,53.6,1870.25,24.68,511.76,38.42,64.91,95.86,,27.09,50.96,110.74,73.14,63.08,151.81,141.02,114.75,44.93,64.81,39.07,69.73,98.37,63.91,38.73,43.02,48.35,88.85,363.67,191.85,72.42,67.74,124.07,92.08,38.43,156.58,286.65,41.38,49.88,24.92,95.29,23.31,44.55,64.73,41.61,163.46,15.67,79.3,89.44,103.94,1089.52,1091.36,64.33,41.95,36.79,220.65,58.09,50.82,32.86,96.31
2018-02-16,70.71,50.37,107.22,167.65,107.37,95.81,267.74,58.15,157.18,201.56,82.68,40.46,111.48,236.76,112.95,53.24,62.99,9.76,42.66,157.58,56.48,37.17,85.92,66.08,66.89,108.45,251.5,62.27,91.36,81.06,120.47,53.18,9.9,11.82,75.51,173.13,151.61,134.6,1448.69,249.49,164.14,229.59,137.73,63.28,35.83,155.81,88.25,90.51,115.75,24.97,79.48,69.27,152.45,232.17,114.25,77.55,94.03,714.05,340.02,30.69,64.95,69.35,217.34,,291.87,53.68,1885.0,25.05,512.18,38.91,64.89,95.65,,27.2,50.53,112.85,72.89,64.23,148.31,140.95,108.89,45.2,64.72,39.16,69.86,98.22,63.73,38.23,42.93,48.41,88.53,365.66,193.72,73.37,67.97,124.7,92.23,38.16,153.99,305.63,41.81,50.11,25.06,96.12,23.16,43.12,63.9,41.84,163.64,15.51,78.89,89.65,103.58,1094.8,1095.5,64.43,42.14,37.45,222.34,58.21,50.66,32.99,96.29
2018-02-20,69.83,50.51,105.01,167.09,106.81,96.33,270.48,57.14,156.0,202.98,84.91,39.93,110.74,236.65,114.27,52.07,62.16,9.71,42.81,154.27,57.02,36.62,84.64,66.41,66.77,110.72,255.45,61.71,90.02,83.94,118.85,54.86,9.9,12.02,74.69,172.59,150.62,133.85,1468.35,249.65,167.81,226.86,137.59,63.19,36.0,155.12,88.61,90.45,114.16,24.48,78.63,69.92,150.44,232.86,112.6,76.92,94.42,713.23,338.4,30.66,65.65,68.15,214.37,,287.45,53.85,1894.62,24.96,513.6,38.51,63.37,95.47,,26.83,50.57,112.62,72.55,63.77,147.61,139.45,108.23,44.9,64.67,40.17,69.32,98.11,62.52,39.61,43.08,47.05,86.0,358.77,192.51,71.94,66.61,121.94,91.64,37.85,154.91,317.57,41.02,50.13,24.89,95.09,23.19,43.04,63.97,41.59,163.18,15.13,79.47,90.21,102.51,1102.46,1103.59,63.31,41.21,36.88,220.84,57.08,50.83,32.66,95.93
2018-02-21,70.0,51.54,113.63,166.33,106.74,95.01,268.25,57.01,155.05,202.09,84.91,39.51,111.4,231.84,112.37,51.43,61.42,9.55,42.79,153.04,57.16,35.58,84.34,66.02,66.32,109.2,252.14,62.0,89.79,84.98,117.1,54.34,9.9,11.72,75.31,172.07,151.21,132.12,1482.92,238.03,163.54,226.67,136.27,63.13,34.97,153.07,88.67,90.66,111.76,24.28,77.64,69.3,146.31,231.92,112.45,75.96,94.72,719.49,337.46,30.6,65.66,67.08,213.27,,286.1,53.87,1880.68,25.26,514.51,38.44,62.6,96.0,,26.77,50.4,109.28,73.06,63.74,147.3,137.8,108.74,44.48,64.79,39.26,69.54,98.16,62.89,40.38,43.28,46.62,86.2,360.97,191.56,71.8,65.77,119.58,92.78,37.41,153.42,320.96,40.7,50.1,24.43,94.06,22.54,40.07,63.61,40.88,163.86,14.66,79.92,89.82,100.74,1111.34,1113.75,60.98,40.6,36.39,218.12,56.85,50.79,32.25,92.77
2018-02-22,69.44,51.74,110.14,167.72,106.43,93.61,263.97,57.01,154.92,202.61,85.05,39.17,110.76,231.09,112.39,51.61,61.51,9.62,42.62,153.13,56.95,35.85,83.94,65.28,66.25,109.85,259.68,61.5,89.2,84.31,114.59,54.29,9.9,11.84,75.43,172.09,149.91,133.6,1485.34,244.66,160.94,228.28,136.03,63.3,32.76,154.8,88.48,91.04,113.21,24.16,77.47,68.58,147.34,232.6,113.72,75.85,94.57,716.88,340.86,30.43,66.03,67.56,212.9,,284.81,53.35,1877.14,26.47,510.7,38.85,62.05,96.69,,26.48,50.55,111.75,72.37,62.83,150.75,137.18,107.43,44.78,63.92,38.8,69.87,98.26,62.43,40.7,42.48,46.85,86.11,356.75,191.81,71.21,66.0,120.54,91.14,37.21,152.24,313.91,40.69,49.74,25.14,93.36,23.15,41.06,63.77,40.53,163.6,14.73,79.73,90.05,101.5,1106.63,1109.9,61.04,40.77,36.37,221.71,56.33,50.52,32.39,93.08
2018-02-23,69.46,52.14,115.95,170.63,107.5,94.87,268.45,57.71,157.46,209.74,86.79,39.93,112.89,234.26,115.03,53.27,63.1,9.8,43.12,155.71,57.05,36.41,85.17,66.1,67.36,114.74,265.07,62.28,90.71,84.44,118.93,55.2,10.09,12.07,75.71,176.07,152.06,136.38,1500.0,245.92,160.89,229.81,138.75,64.12,33.96,156.42,89.07,91.16,115.74,24.74,79.6,71.13,150.05,236.67,114.57,77.67,95.98,725.0,341.57,30.75,66.94,69.34,214.87,,292.78,54.3,1907.02,26.46,520.37,39.02,63.94,98.17,,27.2,50.62,114.11,73.14,64.2,154.11,138.08,106.25,45.95,64.45,39.74,70.64,99.61,64.04,41.79,43.4,47.77,88.54,365.06,194.7,72.05,66.87,122.55,93.04,37.88,155.55,315.82,41.49,50.22,25.82,95.65,23.71,41.21,64.72,41.53,166.45,14.92,80.63,91.23,104.0,1126.79,1128.09,62.76,41.26,37.14,222.67,57.44,51.21,32.61,96.26
2018-02-26,69.34,53.71,114.48,174.01,110.03,96.95,273.18,58.5,159.19,212.15,88.7,39.56,113.13,237.71,116.92,52.7,62.72,9.76,43.7,159.24,56.04,36.53,85.05,66.84,68.6,106.39,266.58,63.4,92.04,86.09,121.33,56.94,10.09,12.42,77.33,177.8,154.0,137.22,1521.95,259.85,161.67,232.72,140.11,63.95,33.82,157.53,90.62,92.79,116.43,24.74,79.22,72.2,150.18,235.96,115.51,77.84,98.74,735.9,348.1,31.13,67.7,68.77,219.45,,290.01,55.53,1905.64,26.09,533.83,39.37,64.58,97.77,,27.62,50.23,114.54,73.68,65.37,155.33,140.13,108.77,46.64,64.33,39.89,72.09,99.6,63.76,40.42,41.63,48.62,90.45,358.02,195.79,73.44,67.6,124.53,93.97,37.95,158.28,311.89,41.41,51.34,25.88,97.3,24.18,41.44,64.9,42.82,167.23,15.08,81.06,91.36,105.85,1143.75,1143.7,62.89,41.25,37.24,229.36,58.19,52.17,33.27,95.9
2018-02-27,67.79,52.99,109.45,173.44,107.06,94.11,271.25,58.52,157.07,208.82,88.6,39.06,111.76,234.55,116.12,51.89,61.77,10.48,43.33,154.29,55.3,35.99,84.0,67.05,68.24,107.81,263.87,62.19,90.37,85.22,118.34,55.81,10.28,12.53,76.62,175.24,151.58,135.26,1511.98,259.14,161.34,231.73,139.29,63.14,32.71,155.79,90.16,90.73,114.04,24.36,78.12,71.66,146.37,234.9,114.36,77.03,96.74,654.47,349.21,31.04,67.26,67.74,219.47,,290.1,55.34,1905.01,25.49,523.23,39.3,63.84,97.62,,27.45,48.47,112.73,72.47,64.88,153.02,138.26,107.66,47.07,63.26,39.39,72.06,98.54,63.47,39.57,40.89,48.11,89.34,351.22,196.76,72.13,66.51,123.27,92.97,35.15,158.08,319.15,40.44,51.19,25.38,95.85,23.5,41.04,63.62,42.51,167.44,14.81,80.61,90.79,104.94,1118.29,1117.51,62.04,40.87,36.56,226.2,56.92,52.24,32.75,95.5
2018-02-28,67.38,52.98,113.88,173.18,104.86,91.72,268.18,58.31,155.58,209.13,86.58,38.95,110.65,233.16,117.47,51.33,61.42,10.15,42.79,148.8,54.46,36.2,82.2,66.21,67.46,97.04,262.52,61.82,88.68,82.42,117.45,55.76,10.28,12.11,74.71,173.33,148.42,133.94,1512.45,269.74,159.94,229.94,137.2,61.98,32.1,153.1,89.62,89.46,114.48,24.01,77.58,72.18,146.31,229.91,113.63,76.45,94.73,664.72,346.89,30.82,66.38,68.65,216.51,,288.99,54.43,2034.04,24.92,520.07,39.34,62.29,97.2,,27.26,47.65,112.13,71.63,64.11,146.73,136.08,109.43,46.75,62.71,38.77,71.51,96.65,63.68,39.07,40.65,47.84,89.24,341.93,195.8,70.9,65.6,122.22,91.66,34.72,157.58,318.41,40.16,50.71,25.19,94.58,23.42,40.21,62.93,42.27,167.11,14.48,80.13,90.43,103.38,1104.73,1103.92,61.92,40.49,36.41,221.25,55.98,51.49,32.24,93.71
2018-03-01,66.2,52.23,117.13,170.15,103.06,89.93,265.71,56.82,150.89,206.03,84.81,38.69,109.19,227.73,114.74,51.01,61.46,10.23,42.2,142.98,53.63,36.03,82.41,65.9,67.92,92.77,245.55,61.96,88.49,80.42,115.11,55.25,10.28,11.9,73.17,172.88,145.78,130.13,1493.45,263.8,158.74,226.68,134.39,59.92,32.22,153.14,87.23,85.98,115.7,23.65,77.25,71.07,145.4,226.97,111.5,76.25,92.43,662.0,334.9,30.34,65.09,71.36,212.71,,282.35,52.98,2028.37,25.61,506.96,38.89,61.81,96.34,,26.5,46.91,111.31,69.89,63.25,142.56,134.06,109.06,46.4,61.84,38.23,70.68,98.97,61.9,39.45,40.69,47.74,86.16,339.41,193.33,69.71,65.5,122.88,91.39,35.04,153.88,313.26,40.07,49.9,24.88,93.21,24.16,39.49,63.24,41.34,166.03,14.26,78.79,89.26,103.49,1069.52,1071.41,60.06,40.69,36.26,217.33,55.52,50.54,31.97,92.99
2018-03-02,66.32,51.93,115.7,171.32,104.14,90.57,275.13,57.47,152.19,209.79,85.98,39.58,109.0,225.19,116.28,51.08,61.05,10.14,42.13,138.96,53.67,35.97,83.13,66.18,69.43,91.82,253.71,60.74,88.5,80.58,117.92,56.18,9.94,11.81,73.5,174.57,143.17,128.82,1500.25,271.5,162.63,227.7,135.41,59.75,32.7,152.13,87.92,86.8,116.54,23.54,76.33,73.04,144.32,234.02,110.75,75.99,92.87,662.86,330.09,30.48,65.06,69.21,212.25,,286.96,52.84,2033.79,25.92,508.85,38.8,62.26,99.1,,26.77,46.61,112.19,69.91,63.86,138.9,134.1,112.63,46.1,60.89,39.29,71.72,100.27,62.46,39.66,41.3,48.66,85.98,332.75,192.97,70.92,65.89,123.98,92.67,34.99,157.67,319.99,40.29,50.39,24.86,93.41,24.49,39.24,61.87,41.59,166.4,14.67,79.41,90.41,103.12,1078.92,1084.14,59.97,40.96,36.01,216.42,55.63,51.11,32.28,93.48
